time,angle
0.05002280701754386,-21.30691130991477
0.06669707602339181,-21.415202706064626
0.08337134502923976,-21.75555453054533
0.10004561403508772,-22.02814268949177
0.11671988304093567,-22.208076171231692
0.13339415204678362,-22.386729111029677
0.15006842105263157,-22.228646391417982
0.16674269005847953,-22.591801711339368
0.18341695906432748,-22.57287038876827
0.20009122807017543,-22.732781430883197
0.21676549707602338,-23.230158433050658
0.23343976608187134,-23.75816253811275
0.2501140350877193,-23.75816253811275
0.26678830409356724,-24.093764223859264
0.2834625730994152,-24.34621386616491
0.30013684210526315,-24.79946654225553
0.3168111111111111,-24.654178511713166
0.33348538011695905,-25.016893478100023
0.350159649122807,-25.225645698124197
0.36683391812865496,-25.37907933391525
0.3835081871345029,-25.433683746395523
0.40018245614035086,-25.636847930298572
0.4168567251461988,-25.847610220596255
0.43353099415204677,-26.20663721362415
0.4502052631578947,-26.360058207353113
0.46687953216374267,-26.616071448110088
0.4835538011695906,-26.8219812015815
0.5002280701754386,-27.13129830671983
0.5169023391812865,-27.403721807240878
0.5335766081871345,-27.88499687099977
0.5502508771929824,-28.01594739134543
0.5669251461988304,-27.940308951449765
0.5835994152046783,-27.829885883502293
0.6002736842105263,-28.10746176944871
0.6169479532163742,-28.16358826975396
0.6336222222222222,-28.10746176944871
0.6502964912280701,-28.21224950658426
0.6669707602339181,-28.483331502224814
0.683645029239766,-28.37323106334842
0.700319298245614,-28.805441998218114
0.7169935672514619,-29.137796419081265
0.7336678362573099,-29.231843519848894
0.7503421052631578,-29.7297556955214
0.7670163742690058,-30.063019584719715
0.7836906432748537,-30.256437163529263
0.8003649122807017,-30.48404334095868
0.8170391812865496,-30.79744123863632
0.8337134502923976,-30.984403658932244
0.8503877192982455,-31.315259971946872
0.8670619883040935,-31.52080993625128
0.8837362573099414,-31.43523173225607
0.9004105263157894,-31.497680240383556
0.9170847953216373,-31.497680240383556
0.9337590643274853,-31.497680240383556
0.9504333333333332,-31.458028493526992
0.9671076023391812,-31.293038995920195
0.9837818713450291,-31.2527097426994
1.0004561403508772,-31.27102448114045
1.017130409356725,-31.293038995920195
1.033804678362573,-31.41814756407036
1.050478947368421,-31.333136812533727
1.067153216374269,-31.230819902259597
1.0838274853801169,-31.2527097426994
1.1005017543859648,-31.0255198349697
1.1171760233918129,-31.128280931315846
1.1338502923976608,-30.8608916883495
1.1505245614035087,-31.128280931315846
1.1671988304093566,-30.88107869694361
1.1838730994152047,-30.96375653207352
1.2005473684210526,-30.819331034366197
1.2172216374269005,-30.88107869694361
1.2338959064327484,-30.777530385534483
1.2505701754385965,-30.71590322802139
1.2672444444444444,-30.757805659507135
1.2839187134502923,-30.654498400924222
1.3005929824561402,-30.71590322802139
1.3172672514619883,-30.757805659507135
1.3339415204678362,-30.757805659507135
1.350615789473684,-30.71590322802139
1.367290058479532,-30.71590322802139
1.3839643274853801,-30.757805659507135
1.400638596491228,-30.757805659507135
1.417312865497076,-30.593314843563128
1.4339871345029238,-30.50838058985043
1.450661403508772,-30.61225309220017
1.4673356725146198,-30.61225309220017
1.4840099415204677,-30.447220043907812
1.5006842105263156,-30.38628082895267
1.5173584795321637,-30.447220043907812
1.5340327485380116,-30.447220043907812
1.5507070175438595,-30.569763534642444
1.5673812865497074,-30.569763534642444
1.5840555555555556,-30.569763534642444
1.6007298245614034,-30.71590322802139
1.6174040935672513,-30.61225309220017
1.6340783625730992,-30.404285689607644
1.6507526315789474,-30.50838058985043
1.6674269005847953,-30.569763534642444
1.6841011695906432,-30.527027650998885
1.700775438596491,-30.527027650998885
1.7174497076023392,-30.588734967242935
1.734123976608187,-30.79744123863632
1.750798245614035,-30.859620369908395
1.7674725146198829,-30.607886701451644
1.784146783625731,-30.545851619827918
1.8008210526315789,-30.545851619827918
1.8174953216374268,-30.48404334095868
1.8341695906432747,-30.588734967242935
1.8508438596491228,-30.588734967242935
1.8675181286549707,-30.607886701451644
1.8841923976608186,-30.693200920939542
1.9008666666666665,-30.588734967242935
1.9175409356725146,-30.588734967242935
1.9342152046783625,-30.46554491945988
1.9508894736842104,-30.67375867833625
1.9675637426900583,-30.7354877019201
1.9842380116959064,-30.92202618292429
2.0009122807017543,-30.839380939780355
2.017586549707602,-30.96375653207352
2.03426081871345,-31.00524514141381
2.050935087719298,-30.943049709876707
2.067609356725146,-30.79744123863632
2.0842836257309942,-30.79744123863632
2.100957894736842,-30.92202618292429
2.11763216374269,-30.839380939780355
2.134306432748538,-30.79744123863632
2.150980701754386,-30.588734967242935
2.1676549707602337,-30.588734967242935
2.1843292397660816,-30.693200920939542
2.2010035087719295,-30.48404334095868
2.217677777777778,-30.48404334095868
2.2343520467836258,-30.693200920939542
2.2510263157894737,-30.588734967242935
2.2677005847953216,-30.46554491945988
2.2843748538011694,-30.50838058985043
2.3010491228070173,-30.569763534642444
2.3177233918128652,-30.46554491945988
2.334397660818713,-30.527027650998885
2.3510719298245615,-30.79744123863632
2.3677461988304094,-30.79744123863632
2.3844204678362573,-30.79744123863632
2.401094736842105,-31.00524514141381
2.417769005847953,-31.108808828545143
2.434443274853801,-31.108808828545143
2.451117543859649,-31.315259971946872
2.4677918128654968,-31.378035498261745
2.484466081871345,-31.686367687856603
2.501140350877193,-31.623247170148556
2.517814619883041,-31.560351704557082
2.534488888888889,-31.623247170148556
2.5511631578947367,-31.560351704557082
2.5678374269005846,-31.623247170148556
2.5845116959064325,-31.41814756407036
2.6011859649122804,-31.53710473687933
2.6178602339181287,-31.41814756407036
2.6345345029239766,-31.108808828545143
2.6512087719298245,-31.234115735517033
2.6678830409356724,-30.901455962737995
2.6845573099415203,-30.817540860930826
2.701231578947368,-31.02628373116518
2.717905847953216,-30.901455962737995
2.734580116959064,-30.79744123863632
2.7512543859649123,-30.71282771515886
2.7679286549707602,-30.440808480840026
2.784602923976608,-30.379126011368342
2.801277192982456,-30.71282771515886
2.817951461988304,-30.650667957052864
2.834625730994152,-30.650667957052864
2.8512999999999997,-30.650667957052864
2.8679742690058476,-30.650667957052864
2.884648538011696,-30.775215342187245
2.901322807017544,-30.627221315538147
2.9179970760233918,-30.627221315538147
2.9346713450292397,-30.291696100317253
2.9513456140350876,-30.35357849687622
2.9680198830409354,-30.35357849687622
2.9846941520467833,-30.35357849687622
3.0013684210526312,-30.247596586603116
3.0180426900584796,-30.141385552075338
3.0347169590643275,-30.247596586603116
3.0513912280701754,-30.30957900593155
3.0680654970760233,-30.4780317405574
3.084739766081871,-30.291696100317253
3.101414035087719,-30.35357849687622
3.118088304093567,-30.35357849687622
3.134762573099415,-30.35357849687622
