time,x,y
18.975674285148905,1251,1421
18.992348867121795,1254,1421
19.009023449094688,1278,1413
19.025698031067577,1304,1408
19.042372613040467,1308,1407
19.059047195013356,1310,1404
19.075721776986246,1313,1403
19.092396358959135,1312,1403
19.10907094093203,1313,1402
19.125745522904918,1310,1400
19.142420104877807,1309,1401
19.159094686850697,1304,1400
19.175769268823586,1300,1400
19.192443850796476,1290,1402
19.209118432769365,1280,1404
19.22579301474226,1269,1407
19.242467596715148,1252,1411
19.259142178688037,1242,1415
19.275816760660927,1227,1418
19.292491342633816,1210,1425
19.309165924606706,1189,1428
19.3258405065796,1165,1432
19.34251508855249,1148,1433
19.359189670525378,1127,1433
19.375864252498268,1105,1430
19.392538834471157,1083,1428
19.409213416444047,1061,1428
19.42588799841694,1042,1426
19.44256258038983,1027,1422
19.45923716236272,1020,1421
19.47591174433561,996,1417
19.492586326308498,970,1410
19.509260908281387,965,1409
19.525935490254277,944,1402
19.54261007222717,930,1397
19.55928465420006,923,1394
19.57595923617295,906,1389
19.59263381814584,903,1386
19.609308400118728,893,1381
19.625982982091617,886,1378
19.64265756406451,886,1376
19.6593321460374,883,1374
19.67600672801029,885,1373
19.69268130998318,886,1372
19.70935589195607,890,1371
19.726030473928958,896,1372
19.74270505590185,902,1371
19.75937963787474,911,1373
19.77605421984763,920,1374
19.79272880182052,933,1376
19.80940338379341,944,1377
19.8260779657663,958,1380
19.84275254773919,970,1381
19.85942712971208,986,1384
19.87610171168497,1000,1387
19.89277629365786,1014,1389
19.90945087563075,1035,1388
19.92612545760364,1050,1388
19.94280003957653,1072,1386
19.959474621549422,1084,1386
19.97614920352231,1109,1384
19.9928237854952,1136,1382
20.00949836746809,1155,1378
20.02617294944098,1182,1374
20.04284753141387,1200,1369
20.059522113386762,1222,1365
20.076196695359652,1234,1363
20.09287127733254,1252,1358
20.10954585930543,1272,1354
20.12622044127832,1275,1352
20.14289502325121,1293,1348
20.159569605224103,1300,1343
20.176244187196993,1304,1342
20.192918769169882,1314,1335
20.20959335114277,1313,1333
20.22626793311566,1315,1331
20.24294251508855,1316,1328
20.25961709706144,1316,1329
20.276291679034333,1316,1330
20.292966261007223,1311,1329
20.309640842980112,1305,1329
20.326315424953002,1296,1330
20.34299000692589,1288,1333
20.35966458889878,1275,1336
20.376339170871674,1263,1339
20.393013752844563,1248,1343
20.409688334817453,1232,1345
20.426362916790342,1213,1348
20.443037498763232,1198,1350
20.45971208073612,1179,1353
20.476386662709015,1161,1352
20.493061244681904,1140,1353
20.509735826654794,1119,1352
20.526410408627683,1098,1350
20.543084990600573,1075,1351
20.559759572573462,1057,1349
20.57643415454635,1035,1348
20.593108736519245,1018,1346
20.609783318492134,997,1343
20.626457900465024,980,1339
20.643132482437913,965,1336
20.659807064410803,949,1333
20.676481646383692,936,1331
20.693156228356585,923,1327
20.709830810329475,913,1326
20.726505392302364,906,1324
20.743179974275254,898,1324
20.759854556248143,895,1325
20.776529138221033,893,1325
20.793203720193926,891,1325
20.809878302166815,890,1326
20.826552884139705,890,1327
20.843227466112594,893,1329
20.859902048085484,896,1331
20.876576630058373,900,1333
20.893251212031263,906,1336
20.909925794004156,912,1339
20.926600375977046,924,1342
20.943274957949935,938,1347
20.959949539922825,950,1350
20.976624121895714,965,1353
20.993298703868604,985,1358
21.009973285841497,1003,1363
21.026647867814386,1022,1365
21.043322449787276,1039,1369
21.059997031760165,1060,1370
21.076671613733055,1072,1373
21.093346195705944,1099,1373
21.110020777678837,1123,1375
21.126695359651727,1137,1374
21.143369941624616,1161,1372
21.160044523597506,1171,1373
21.176719105570395,1194,1369
21.193393687543285,1210,1368
21.210068269516174,1209,1352
21.226742851489067,1237,1361
21.243417433461957,1247,1360
21.260092015434847,1254,1357
21.276766597407736,1264,1354
21.293441179380626,1265,1355
21.310115761353515,1273,1353
21.326790343326408,1281,1352
21.343464925299298,1279,1353
21.360139507272187,1280,1352
21.376814089245077,1280,1353
21.393488671217966,1276,1354
21.410163253190856,1272,1355
21.42683783516375,1263,1356
21.44351241713664,1255,1357
21.460186999109528,1244,1359
21.476861581082417,1233,1362
21.493536163055307,1219,1364
21.510210745028196,1204,1366
21.52688532700109,1188,1368
21.54355990897398,1170,1368
21.56023449094687,1152,1370
21.576909072919758,1134,1370
21.593583654892647,1117,1373
21.610258236865537,1098,1373
21.626932818838426,1077,1373
21.64360740081132,1057,1374
21.66028198278421,1036,1373
21.6769565647571,1017,1373
21.693631146729988,997,1372
21.710305728702878,978,1371
21.726980310675767,962,1366
21.74365489264866,946,1362
21.76032947462155,933,1359
21.77700405659444,921,1355
21.79367863856733,910,1351
21.810353220540218,901,1348
21.827027802513108,893,1345
21.843702384486,885,1343
21.86037696645889,880,1341
21.87705154843178,876,1342
21.89372613040467,872,1340
21.91040071237756,870,1340
21.92707529435045,870,1340
21.943749876323338,870,1338
21.96042445829623,872,1338
21.97709904026912,874,1337
21.99377362224201,878,1337
22.0104482042149,883,1336
22.02712278618779,894,1337
22.04379736816068,904,1338
22.06047195013357,906,1339
22.07714653210646,923,1340
22.09382111407935,945,1344
22.11049569605224,959,1347
22.12717027802513,975,1349
22.14384485999802,995,1350
22.160519441970912,1011,1349
22.1771940239438,1032,1349
22.19386860591669,1047,1349
22.21054318788958,1064,1347
22.22721776986247,1092,1347
22.24389235183536,1107,1344
22.26056693380825,1128,1342
22.277241515781142,1145,1339
22.293916097754032,1155,1337
22.31059067972692,1180,1333
22.32726526169981,1186,1333
22.3439398436727,1199,1330
22.36061442564559,1219,1325
22.377289007618483,1219,1325
22.393963589591372,1233,1322
22.410638171564262,1242,1318
22.42731275353715,1242,1318
22.44398733551004,1252,1315
22.46066191748293,1250,1314
22.477336499455824,1249,1314
22.494011081428713,1249,1310
22.510685663401603,1243,1309
22.527360245374492,1242,1310
22.54403482734738,1236,1311
22.56070940932027,1225,1311
22.57738399129316,1221,1313
22.594058573266054,1206,1315
22.610733155238943,1196,1317
22.627407737211833,1182,1320
22.644082319184722,1165,1322
22.66075690115761,1151,1323
22.6774314831305,1133,1326
22.694106065103394,1118,1326
22.710780647076284,1101,1328
22.727455229049173,1083,1331
22.744129811022063,1066,1329
22.760804392994952,1048,1329
22.777478974967842,1030,1332
22.794153556940735,1014,1332
22.810828138913624,997,1331
22.827502720886514,981,1331
22.844177302859404,963,1330
22.860851884832293,949,1329
22.877526466805183,935,1326
22.894201048778072,922,1325
22.910875630750965,911,1323
22.927550212723855,900,1322
22.944224794696744,890,1319
22.960899376669634,884,1318
22.977573958642523,876,1317
22.994248540615413,871,1316
23.010923122588306,869,1316
23.027597704561195,866,1315
23.044272286534085,867,1314
23.060946868506974,867,1314
23.077621450479864,869,1314
23.094296032452753,872,1314
23.110970614425646,877,1315
23.127645196398536,881,1317
23.144319778371425,883,1318
23.160994360344315,890,1319
23.177668942317204,902,1323
23.194343524290094,907,1325
23.211018106262987,922,1328
23.227692688235877,942,1332
23.244367270208766,950,1334
23.261041852181656,972,1336
23.277716434154545,992,1337
23.294391016127435,1008,1337
23.311065598100324,1028,1336
23.327740180073217,1045,1336
23.344414762046107,1064,1336
23.361089344018996,1080,1335
23.377763925991886,1096,1332
23.394438507964775,1113,1331
23.411113089937665,1128,1331
23.427787671910558,1143,1325
23.444462253883447,1151,1326
23.461136835856337,1166,1322
23.477811417829226,1180,1320
23.494485999802116,1187,1320
23.511160581775005,1198,1319
23.5278351637479,1204,1318
23.544509745720788,1210,1316
23.561184327693677,1215,1315
23.577858909666567,1216,1316
23.594533491639456,1216,1315
23.611208073612346,1215,1314
23.627882655585235,1214,1315
23.64455723755813,1210,1317
23.661231819531018,1205,1319
23.677906401503908,1199,1318
23.694580983476797,1191,1321
23.711255565449687,1182,1322
23.727930147422576,1172,1323
23.74460472939547,1161,1325
23.76127931136836,1148,1326
23.777953893341248,1134,1326
23.794628475314138,1120,1326
23.811303057287027,1105,1326
23.827977639259917,1090,1325
23.84465222123281,1075,1325
23.8613268032057,1059,1323
23.87800138517859,1043,1322
23.89467596715148,1026,1321
23.911350549124368,1008,1321
23.928025131097257,995,1319
23.944699713070147,979,1318
23.96137429504304,967,1317
23.97804887701593,954,1315
23.99472345898882,943,1312
24.01139804096171,930,1307
24.028072622934598,918,1302
24.044747204907488,908,1299
24.06142178688038,899,1296
24.07809636885327,892,1292
24.09477095082616,887,1289
24.11144553279905,886,1287
24.12812011477194,883,1284
24.144794696744828,879,1282
24.16146927871772,879,1281
24.17814386069061,879,1281
24.1948184426635,878,1280
24.21149302463639,877,1281
24.22816760660928,880,1280
24.24484218858217,886,1283
24.26151677055506,893,1284
24.27819135252795,899,1285
24.29486593450084,904,1286
24.31154051647373,920,1289
24.32821509844662,934,1291
24.34488968041951,945,1291
24.3615642623924,959,1292
24.378238844365292,973,1291
24.39491342633818,990,1290
24.41158800831107,1000,1287
24.42826259028396,1017,1287
24.44493717225685,1049,1285
24.46161175422974,1064,1286
24.478286336202633,1081,1286
24.494960918175522,1102,1284
24.51163550014841,1113,1284
24.5283100821213,1134,1282
24.54498466409419,1147,1281
24.56165924606708,1160,1279
24.57833382803997,1174,1277
24.595008410012863,1180,1273
24.611682991985752,1193,1270
24.628357573958642,1200,1268
24.64503215593153,1207,1269
24.66170673790442,1212,1264
24.67838131987731,1215,1265
24.695055901850203,1217,1263
24.711730483823093,1217,1261
24.728405065795982,1215,1263
24.745079647768872,1215,1261
24.76175422974176,1211,1262
24.77842881171465,1206,1264
24.795103393687544,1200,1266
24.811777975660434,1191,1267
24.828452557633323,1182,1269
24.845127139606213,1171,1270
24.861801721579102,1160,1272
24.87847630355199,1149,1275
24.89515088552488,1136,1276
24.911825467497774,1124,1276
24.928500049470664,1108,1279
24.945174631443553,1093,1278
24.961849213416443,1081,1281
24.978523795389332,1063,1279
24.99519837736222,1050,1278
25.011872959335115,1035,1280
25.028547541308004,1014,1282
25.045222123280894,1003,1282
25.061896705253783,985,1282
25.078571287226673,969,1283
25.095245869199562,962,1284
25.111920451172455,948,1283
25.128595033145345,935,1281
25.145269615118234,923,1279
25.161944197091124,912,1275
25.178618779064013,905,1274
25.195293361036903,900,1274
25.211967943009796,893,1272
25.228642524982686,886,1272
25.245317106955575,884,1272
25.261991688928465,885,1272
25.278666270901354,886,1273
25.295340852874244,886,1275
25.312015434847133,886,1277
25.328690016820026,886,1278
25.345364598792916,889,1280
25.362039180765805,892,1282
25.378713762738695,897,1284
25.395388344711584,903,1287
25.412062926684474,915,1291
25.428737508657367,924,1294
25.445412090630256,931,1296
25.462086672603146,951,1300
25.478761254576035,964,1303
25.495435836548925,979,1305
25.512110418521814,997,1306
25.528785000494707,1010,1307
25.545459582467597,1029,1308
25.562134164440486,1043,1309
25.578808746413376,1054,1310
25.595483328386265,1074,1311
25.612157910359155,1084,1311
25.628832492332045,1097,1309
25.645507074304938,1112,1307
25.662181656277827,1120,1306
25.678856238250717,1135,1305
25.695530820223606,1141,1303
25.712205402196496,1151,1303
25.728879984169385,1159,1300
25.745554566142278,1162,1299
25.762229148115168,1170,1299
25.778903730088057,1174,1299
25.795578312060947,1176,1300
25.812252894033836,1180,1300
25.828927476006726,1180,1302
25.84560205797962,1178,1303
25.86227663995251,1177,1303
25.878951221925398,1172,1304
25.895625803898287,1169,1306
25.912300385871177,1162,1307
25.928974967844066,1155,1307
25.945649549816956,1147,1307
25.96232413178985,1137,1309
25.97899871376274,1130,1309
25.995673295735628,1117,1311
26.012347877708518,1106,1314
26.029022459681407,1095,1313
26.045697041654297,1077,1317
26.06237162362719,1069,1318
26.07904620560008,1051,1319
26.09572078757297,1040,1320
26.112395369545858,1030,1320
26.129069951518748,1010,1321
26.145744533491637,997,1321
26.16241911546453,980,1321
26.17909369743742,964,1321
26.19576827941031,955,1319
26.2124428613832,941,1316
26.22911744335609,930,1314
26.245792025328978,919,1313
26.262466607301867,909,1310
26.27914118927476,898,1307
26.29581577124765,892,1305
26.31249035322054,885,1303
26.32916493519343,878,1301
26.34583951716632,876,1300
26.362514099139208,875,1298
26.3791886811121,869,1296
26.39586326308499,870,1295
26.41253784505788,870,1295
26.42921242703077,871,1294
26.44588700900366,873,1292
26.46256159097655,875,1292
26.47923617294944,883,1292
26.49591075492233,889,1292
26.51258533689522,895,1292
26.52925991886811,904,1293
26.545934500841,917,1294
26.56260908281389,927,1294
26.57928366478678,941,1294
26.595958246759672,956,1295
26.61263282873256,970,1295
26.62930741070545,986,1294
26.64598199267834,999,1293
26.66265657465123,1017,1292
26.67933115662412,1034,1289
26.696005738597012,1048,1288
26.712680320569902,1065,1287
26.72935490254279,1076,1283
26.74602948451568,1091,1280
26.76270406648857,1102,1276
26.77937864846146,1113,1275
26.796053230434353,1123,1272
26.812727812407243,1133,1271
26.829402394380132,1142,1270
26.84607697635302,1151,1267
26.86275155832591,1156,1266
26.8794261402988,1163,1266
26.896100722271694,1168,1264
26.912775304244583,1172,1264
26.929449886217473,1177,1265
26.946124468190362,1178,1265
26.96279905016325,1176,1262
26.97947363213614,1175,1261
26.99614821410903,1173,1262
27.012822796081924,1171,1262
27.029497378054813,1166,1262
27.046171960027703,1160,1263
27.062846542000592,1154,1264
27.079521123973482,1146,1268
27.09619570594637,1138,1268
27.112870287919264,1128,1271
27.129544869892154,1119,1272
27.146219451865043,1107,1274
27.162894033837933,1091,1277
27.179568615810823,1084,1279
27.196243197783712,1066,1284
27.212917779756605,1055,1285
27.229592361729495,1042,1285
27.246266943702384,1022,1289
27.262941525675274,1010,1290
27.279616107648163,993,1291
27.296290689621053,977,1292
27.312965271593942,967,1294
27.329639853566835,951,1294
27.346314435539725,940,1293
27.362989017512614,931,1292
27.379663599485504,918,1293
27.396338181458393,910,1293
27.413012763431283,900,1294
27.429687345404176,894,1293
27.446361927377065,891,1295
27.463036509349955,882,1295
27.479711091322844,880,1295
27.496385673295734,880,1296
27.513060255268623,878,1296
27.529734837241516,880,1300
27.546409419214406,881,1302
27.563084001187296,885,1304
27.579758583160185,887,1305
27.596433165133075,893,1308
27.613107747105964,900,1311
27.629782329078854,907,1314
27.646456911051747,916,1316
27.663131493024636,926,1319
27.679806074997526,937,1323
27.696480656970415,949,1325
27.713155238943305,962,1326
27.729829820916194,976,1328
27.746504402889087,989,1331
27.763178984861977,1003,1333
27.779853566834866,1017,1335
27.796528148807756,1032,1334
27.813202730780645,1045,1336
27.829877312753535,1059,1337
27.846551894726428,1072,1336
27.863226476699317,1083,1335
27.879901058672207,1094,1334
27.896575640645096,1101,1333
27.913250222617986,1108,1332
27.929924804590875,1116,1330
27.946599386563765,1122,1331
27.963273968536658,1130,1332
27.979948550509548,1135,1332
27.996623132482437,1139,1332
28.013297714455327,1145,1330
28.029972296428216,1149,1332
28.046646878401106,1151,1331
28.063321460374,1153,1332
28.079996042346888,1154,1332
28.096670624319778,1155,1331
28.113345206292667,1153,1330
28.130019788265557,1153,1330
28.146694370238446,1149,1330
28.16336895221134,1145,1331
28.18004353418423,1138,1331
28.19671811615712,1130,1331
28.213392698130008,1121,1332
28.230067280102897,1110,1333
28.246741862075787,1101,1336
28.263416444048676,1090,1339
28.28009102602157,1081,1341
28.29676560799446,1068,1343
28.31344018996735,1053,1345
28.330114771940238,1040,1346
28.346789353913127,1030,1345
28.363463935886017,1012,1346
28.38013851785891,997,1345
28.3968130998318,985,1344
28.41348768180469,971,1343
28.43016226377758,962,1340
28.446836845750468,950,1338
28.463511427723358,939,1335
28.48018600969625,929,1333
28.49686059166914,918,1330
28.51353517364203,912,1328
28.53020975561492,904,1325
28.54688433758781,896,1323
28.5635589195607,893,1322
28.58023350153359,888,1320
28.59690808350648,887,1319
28.61358266547937,886,1318
28.63025724745226,887,1317
28.64693182942515,890,1316
28.66360641139804,892,1318
28.68028099337093,897,1318
28.69695557534382,902,1317
28.71363015731671,908,1318
28.7303047392896,916,1318
28.74697932126249,923,1319
28.76365390323538,932,1319
28.78032848520827,941,1319
28.797003067181162,950,1320
28.81367764915405,963,1321
28.83035223112694,974,1320
28.84702681309983,986,1321
28.86370139507272,999,1320
28.88037597704561,1012,1320
28.897050559018503,1027,1318
28.913725140991392,1041,1315
28.93039972296428,1054,1314
28.94707430493717,1066,1314
28.96374888691006,1079,1313
28.98042346888295,1092,1310
28.99709805085584,1104,1308
29.013772632828733,1113,1305
29.030447214801622,1123,1302
29.047121796774512,1135,1299
29.0637963787474,1142,1297
29.08047096072029,1148,1294
29.09714554269318,1159,1293
29.113820124666073,1162,1292
29.130494706638963,1164,1290
29.147169288611853,1167,1290
29.163843870584742,1167,1289
29.18051845255763,1169,1290
29.19719303453052,1168,1289
29.213867616503414,1169,1288
29.230542198476304,1167,1287
29.247216780449193,1167,1286
29.263891362422083,1164,1286
29.280565944394972,1162,1287
29.29724052636786,1159,1288
29.31391510834075,1151,1290
29.330589690313644,1144,1293
29.347264272286534,1136,1293
29.363938854259423,1122,1297
29.380613436232313,1113,1297
29.397288018205202,1101,1298
29.413962600178092,1088,1302
29.430637182150985,1077,1302
29.447311764123874,1066,1302
29.463986346096764,1053,1301
29.480660928069653,1038,1304
29.497335510042543,1024,1304
29.514010092015432,1013,1306
29.530684673988326,1000,1306
29.547359255961215,988,1307
29.564033837934105,978,1307
29.580708419906994,965,1309
29.597383001879884,957,1310
29.614057583852773,947,1311
29.630732165825663,938,1312
29.647406747798556,929,1312
29.664081329771445,922,1312
29.680755911744335,917,1311
29.697430493717224,912,1311
29.714105075690114,909,1309
29.730779657663003,908,1311
29.747454239635896,906,1311
29.764128821608786,908,1314
29.780803403581675,908,1316
29.797477985554565,911,1317
29.814152567527454,914,1319
29.830827149500344,918,1321
29.847501731473237,925,1324
29.864176313446126,931,1327
29.880850895419016,938,1328
29.897525477391905,947,1330
29.914200059364795,955,1331
29.930874641337684,966,1333
29.947549223310574,977,1336
29.964223805283467,986,1337
29.980898387256357,998,1337
29.997572969229246,1007,1339
30.014247551202136,1014,1339
30.030922133175025,1029,1339
30.047596715147915,1043,1339
30.064271297120808,1052,1341
30.080945879093697,1064,1343
30.097620461066587,1075,1344
30.114295043039476,1085,1347
30.130969625012366,1093,1347
30.147644206985255,1098,1345
30.16431878895815,1109,1344
30.180993370931038,1115,1342
30.197667952903927,1123,1344
30.214342534876817,1128,1345
30.231017116849706,1129,1347
30.247691698822596,1135,1347
30.26436628079549,1138,1349
30.28104086276838,1137,1352
30.297715444741268,1136,1354
30.314390026714158,1133,1356
30.331064608687047,1129,1358
30.347739190659937,1124,1358
30.364413772632826,1120,1360
30.38108835460572,1114,1359
30.39776293657861,1111,1360
30.414437518551498,1108,1360
30.431112100524388,1104,1360
30.447786682497277,1098,1360
30.464461264470167,1087,1361
30.48113584644306,1077,1362
30.49781042841595,1070,1364
30.51448501038884,1060,1364
30.53115959236173,1051,1365
30.547834174334618,1044,1364
30.564508756307507,1032,1363
30.5811833382804,1021,1363
30.59785792025329,1004,1363
30.61453250222618,991,1361
30.63120708419907,976,1358
30.64788166617196,958,1356
30.664556248144848,950,1353
30.681230830117737,936,1352
30.69790541209063,925,1351
30.71457999406352,918,1349
30.73125457603641,907,1348
30.7479291580093,903,1346
30.76460373998219,897,1344
30.781278321955078,892,1342
30.79795290392797,893,1342
30.81462748590086,891,1339
30.83130206787375,892,1338
30.84797664984664,895,1336
30.86465123181953,895,1335
30.88132581379242,899,1334
30.89800039576531,900,1332
30.9146749777382,903,1331
30.93134955971109,905,1330
30.94802414168398,906,1330
30.96469872365687,909,1329
30.98137330562976,912,1329
30.99804788760265,918,1329
31.014722469575542,924,1329
31.03139705154843,932,1330
31.04807163352132,943,1330
31.06474621549421,954,1330
31.0814207974671,968,1329
31.09809537943999,983,1329
31.114769961412883,996,1327
31.131444543385772,1010,1326
31.14811912535866,1023,1323
31.16479370733155,1041,1321
31.18146828930444,1050,1319
31.19814287127733,1062,1317
31.214817453250223,1076,1314
31.231492035223113,1078,1311
31.248166617196002,1089,1309
31.26484119916889,1096,1306
31.28151578114178,1096,1303
31.29819036311467,1112,1299
31.31486494508756,1118,1296
31.331539527060453,1119,1293
31.348214109033343,1131,1291
31.364888691006232,1133,1288
31.381563272979122,1135,1287
31.39823785495201,1137,1287
31.4149124369249,1137,1285
31.431587018897794,1139,1284
31.448261600870683,1139,1284
31.464936182843573,1141,1284
31.481610764816462,1140,1283
31.498285346789352,1138,1281
31.51495992876224,1133,1280
31.531634510735135,1129,1279
31.548309092708024,1123,1279
31.564983674680914,1113,1279
31.581658256653803,1101,1278
31.598332838626693,1092,1276
31.615007420599582,1082,1275
31.63168200257247,1072,1276
31.648356584545365,1062,1275
31.665031166518254,1050,1274
31.681705748491144,1040,1273
31.698380330464033,1030,1273
31.715054912436923,1016,1272
31.731729494409812,1006,1272
31.748404076382705,995,1273
31.765078658355595,985,1272
31.781753240328484,978,1272
31.798427822301374,969,1271
31.815102404274263,960,1271
31.831776986247153,952,1270
31.848451568220046,943,1270
31.865126150192935,941,1271
31.881800732165825,938,1272
31.898475314138715,927,1272
31.915149896111604,924,1273
31.931824478084494,923,1273
31.948499060057387,920,1275
31.965173642030276,922,1275
31.981848224003166,922,1275
31.998522805976055,924,1277
32.015197387948945,927,1279
32.03187196992184,930,1280
32.048546551894724,936,1281
32.06522113386762,938,1283
32.0818957158405,943,1284
32.098570297813396,950,1286
32.11524487978629,955,1288
32.131919461759175,960,1290
32.14859404373207,968,1291
32.165268625704954,976,1293
32.18194320767785,984,1294
32.19861778965073,991,1294
32.215292371623626,1002,1295
32.23196695359652,1016,1295
32.248641535569405,1020,1295
32.2653161175423,1030,1294
32.281990699515184,1042,1294
32.29866528148808,1050,1294
32.31533986346096,1067,1295
32.332014445433856,1081,1295
32.34868902740675,1094,1295
32.365363609379635,1102,1297
32.38203819135253,1112,1297
32.398712773325414,1121,1298
32.41538735529831,1123,1299
32.4320619372712,1131,1299
32.448736519244086,1134,1298
32.46541110121698,1133,1300
32.482085683189865,1140,1300
32.49876026516276,1141,1302
32.515434847135644,1142,1300
32.53210942910854,1144,1300
32.54878401108143,1143,1302
32.565458593054316,1142,1301
32.58213317502721,1139,1303
32.598807757000095,1137,1304
32.61548233897299,1133,1306
32.632156920945874,1127,1306
32.64883150291877,1125,1308
32.66550608489166,1117,1309
32.68218066686455,1110,1309
32.69885524883744,1102,1312
32.715529830810326,1092,1315
32.73220441278322,1084,1317
32.74887899475611,1072,1320
32.765553576729,1062,1321
32.78222815870189,1053,1320
32.79890274067478,1041,1322
32.81557732264767,1034,1323
32.832251904620556,1021,1323
32.84892648659345,1009,1323
32.86560106856634,999,1322
32.88227565053923,988,1321
32.89895023251212,982,1320
32.91562481448501,975,1318
32.9322993964579,964,1317
32.94897397843079,955,1316
32.96564856040368,952,1316
32.98232314237657,945,1315
32.99899772434946,942,1314
33.01567230632235,939,1313
33.03234688829524,935,1313
33.04902147026813,935,1311
33.06569605224102,933,1311
33.08237063421391,933,1310
33.0990452161868,933,1310
33.11571979815969,933,1309
33.13239438013258,935,1307
33.14906896210547,938,1306
33.16574354407836,940,1305
33.18241812605125,943,1305
33.19909270802414,948,1305
33.21576728999703,951,1305
33.23244187196992,957,1305
33.24911645394281,964,1305
33.265791035915704,973,1303
33.28246561788859,983,1302
33.29914019986148,992,1301
33.31581478183437,1002,1300
33.33248936380726,1012,1298
33.34916394578015,1025,1296
33.36583852775304,1031,1293
33.382513109725934,1037,1291
33.39918769169882,1056,1289
33.41586227367171,1068,1288
33.4325368556446,1072,1286
33.44921143761749,1079,1285
33.46588601959038,1093,1282
33.48256060156327,1103,1280
33.499235183536165,1108,1279
33.51590976550905,1117,1278
33.532584347481944,1119,1278
33.54925892945483,1123,1277
33.56593351142772,1128,1274
33.582608093400616,1130,1275
33.5992826753735,1131,1274
33.615957257346395,1132,1274
33.63263183931928,1133,1275
33.649306421292174,1133,1276
33.66598100326506,1132,1276
33.68265558523795,1130,1275
33.699330167210846,1129,1274
33.71600474918373,1125,1273
33.732679331156625,1121,1272
33.74935391312951,1118,1271
33.766028495102404,1112,1272
33.78270307707529,1108,1272
33.79937765904818,1101,1274
33.816052241021076,1094,1275
33.83272682299396,1085,1276
33.849401404966855,1073,1276
33.86607598693974,1064,1277
33.882750568912634,1055,1278
33.89942515088553,1045,1278
33.91609973285841,1035,1277
33.932774314831306,1025,1276
33.94944889680419,1016,1275
33.966123478777085,1006,1274
33.98279806074997,999,1271
33.999472642722864,991,1269
34.01614722469576,986,1266
34.03282180666864,980,1266
34.049496388641536,976,1264
34.06617097061442,972,1263
34.082845552587315,967,1264
34.0995201345602,964,1265
34.116194716533094,960,1265
34.13286929850599,956,1265
34.14954388047887,954,1265
