time,x,y
5.986062573099415,826,1601
6.0027368421052625,823,1598
6.019411111111111,818,1595
6.036085380116959,820,1594
6.052759649122807,825,1596
6.069433918128655,828,1595
6.086108187134503,815,1590
6.102782456140351,809,1588
6.119456725146199,818,1588
6.1361309941520465,814,1586
6.1528052631578944,807,1583
6.169479532163742,814,1584
6.18615380116959,805,1580
6.202828070175438,808,1578
6.219502339181286,802,1575
6.236176608187134,803,1573
6.252850877192982,800,1571
6.26952514619883,797,1570
6.2861994152046785,801,1570
6.302873684210526,800,1570
6.319547953216374,799,1569
6.336222222222222,797,1568
6.35289649122807,799,1569
6.369570760233918,805,1571
6.386245029239766,811,1572
6.402919298245614,809,1572
6.419593567251462,792,1567
6.43626783625731,800,1571
6.4529421052631575,793,1568
6.469616374269005,793,1569
6.486290643274853,792,1567
6.502964912280701,786,1565
6.519639181286549,787,1566
6.536313450292397,776,1564
6.552987719298246,790,1568
6.569661988304094,778,1567
6.5863362573099415,797,1571
6.603010526315789,786,1568
6.619684795321637,788,1569
6.636359064327485,805,1573
6.653033333333333,796,1571
6.669707602339181,788,1569
6.686381871345029,801,1571
6.703056140350877,797,1570
6.719730409356725,790,1566
6.736404678362573,800,1570
6.7530789473684205,800,1568
6.769753216374268,795,1566
6.786427485380116,805,1568
6.803101754385964,797,1565
6.819776023391813,801,1565
6.836450292397661,804,1566
6.853124561403509,798,1563
6.869798830409357,801,1565
6.886473099415205,805,1566
6.9031473684210525,800,1563
6.9198216374269,800,1563
6.936495906432748,805,1565
6.953170175438596,802,1563
6.969844444444444,802,1563
6.986518713450292,805,1563
7.00319298245614,804,1562
7.019867251461988,804,1560
7.036541520467836,804,1560
7.0532157894736836,804,1560
7.0698900584795314,803,1559
7.08656432748538,801,1559
7.103238596491228,799,1559
7.119912865497076,794,1569
7.136587134502924,793,1565
7.153261403508772,792,1559
7.16993567251462,789,1568
7.186609941520468,787,1567
7.2032842105263155,789,1556
7.219958479532163,790,1552
7.236632748538011,788,1559
7.253307017543859,788,1557
7.269981286549707,788,1558
7.286655555555555,788,1557
7.303329824561403,788,1556
7.320004093567251,788,1554
7.336678362573099,787,1556
7.3533526315789475,786,1554
7.370026900584795,785,1559
7.386701169590643,785,1560
7.403375438596491,786,1561
7.420049707602339,789,1558
7.436723976608187,790,1558
7.453398245614035,791,1557
7.470072514619883,791,1556
7.486746783625731,791,1554
7.5034210526315785,794,1544
7.5200953216374264,795,1545
7.536769590643274,794,1545
7.553443859649122,795,1543
7.57011812865497,794,1547
7.586792397660818,796,1541
7.603466666666666,796,1543
7.620140935672515,797,1538
7.636815204678363,797,1539
7.6534894736842105,796,1540
7.670163742690058,796,1538
7.686838011695906,796,1538
7.703512280701754,795,1536
7.720186549707602,796,1535
7.73686081871345,795,1535
7.753535087719298,797,1535
7.770209356725146,796,1534
7.786883625730994,794,1545
7.803557894736842,794,1545
7.8202321637426895,794,1545
7.836906432748537,793,1544
7.853580701754385,792,1546
7.870254970760233,792,1544
7.886929239766082,792,1545
7.90360350877193,792,1545
7.920277777777778,793,1543
7.936952046783626,793,1542
7.9536263157894735,793,1543
7.970300584795321,793,1542
7.986974853801169,793,1542
8.003649122807017,795,1543
8.020323391812866,795,1541
8.036997660818713,796,1540
8.053671929824562,796,1541
8.070346198830409,797,1541
8.087020467836258,796,1541
8.103694736842105,796,1542
8.120369005847953,796,1543
8.1370432748538,798,1542
8.15371754385965,798,1543
8.170391812865496,799,1543
8.187066081871345,799,1543
8.203740350877192,799,1543
8.22041461988304,798,1543
8.237088888888888,797,1543
8.253763157894737,796,1543
8.270437426900584,794,1542
8.287111695906432,793,1543
8.303785964912281,792,1543
8.320460233918128,792,1543
8.337134502923977,792,1543
8.353808771929824,790,1544
8.370483040935673,790,1545
8.38715730994152,789,1546
8.403831578947369,789,1545
8.420505847953216,788,1544
8.437180116959064,787,1544
8.453854385964911,785,1544
8.47052865497076,783,1545
8.487202923976607,784,1541
8.503877192982456,781,1544
8.520551461988303,780,1542
8.537225730994152,780,1542
8.5539,780,1541
8.570574269005848,780,1542
8.587248538011696,780,1542
8.603922807017543,779,1542
8.620597076023392,778,1541
8.637271345029239,778,1543
8.653945614035088,777,1543
8.670619883040935,776,1543
8.687294152046784,773,1547
8.70396842105263,772,1545
8.72064269005848,770,1546
8.737316959064326,774,1532
8.753991228070175,766,1546
8.770665497076022,765,1544
8.787339766081871,764,1544
8.804014035087718,763,1542
8.820688304093567,767,1527
8.837362573099416,761,1542
8.854036842105263,761,1543
8.870711111111111,762,1544
8.887385380116958,761,1547
8.904059649122807,760,1550
8.920733918128654,760,1550
8.937408187134503,758,1554
8.95408245614035,759,1553
8.970756725146199,759,1554
8.987430994152046,759,1557
9.004105263157895,759,1556
9.020779532163742,758,1558
9.03745380116959,758,1558
9.054128070175437,756,1557
9.070802339181286,757,1558
9.087476608187135,756,1558
9.104150877192982,756,1557
9.12082514619883,756,1558
9.137499415204678,755,1557
9.154173684210527,754,1558
9.170847953216374,755,1557
9.187522222222222,756,1557
9.20419649122807,755,1558
9.220870760233918,755,1559
9.237545029239765,756,1559
9.254219298245614,757,1561
9.270893567251461,758,1561
9.28756783625731,757,1563
9.304242105263157,760,1564
9.320916374269006,760,1565
9.337590643274853,772,1556
9.354264912280701,778,1581
9.37093918128655,778,1578
9.387613450292397,787,1568
9.404287719298246,793,1582
9.420961988304093,807,1574
9.437636257309942,817,1592
9.454310526315789,825,1579
9.470984795321638,844,1584
9.487659064327485,858,1592
9.504333333333333,876,1591
9.52100760233918,896,1598
9.537681871345029,912,1600
9.554356140350876,936,1603
9.571030409356725,950,1603
9.587704678362572,972,1605
9.60437894736842,992,1604
9.62105321637427,1010,1604
9.637727485380116,1032,1604
9.654401754385965,1051,1604
9.671076023391812,1073,1601
9.687750292397661,1090,1600
9.704424561403508,1103,1598
9.721098830409357,1118,1594
9.737773099415204,1135,1593
9.754447368421053,1146,1587
9.7711216374269,1153,1586
9.787795906432748,1164,1582
9.804470175438595,1176,1582
9.821144444444444,1180,1580
9.837818713450291,1184,1579
9.85449298245614,1187,1578
9.871167251461987,1188,1579
9.887841520467836,1188,1579
9.904515789473685,1187,1577
9.921190058479532,1184,1578
9.93786432748538,1180,1578
9.954538596491227,1175,1580
9.971212865497076,1166,1580
9.987887134502923,1158,1583
10.004561403508772,1144,1586
10.021235672514619,1132,1590
10.037909941520468,1123,1590
10.054584210526315,1102,1594
10.071258479532164,1081,1598
10.08793274853801,1069,1597
10.10460701754386,1044,1602
10.121281286549706,1023,1600
10.137955555555555,1007,1601
10.154629824561404,981,1601
10.171304093567251,962,1601
10.1879783625731,948,1601
10.204652631578947,921,1600
10.221326900584796,900,1597
10.238001169590643,888,1596
10.254675438596491,867,1590
10.271349707602338,851,1589
10.288023976608187,836,1583
10.304698245614034,818,1577
10.321372514619883,812,1575
10.33804678362573,801,1573
10.354721052631579,788,1568
10.371395321637426,787,1566
10.388069590643275,779,1565
10.404743859649122,776,1565
10.42141812865497,776,1564
10.438092397660819,774,1564
10.454766666666666,776,1564
10.471440935672515,778,1564
10.488115204678362,780,1566
10.50478947368421,787,1567
10.521463742690058,792,1569
10.538138011695906,803,1572
10.554812280701753,812,1574
10.571486549707602,823,1577
10.58816081871345,838,1581
10.604835087719298,851,1584
10.621509356725145,866,1587
10.638183625730994,884,1591
10.65485789473684,897,1594
10.67153216374269,912,1595
10.688206432748538,931,1596
10.704880701754385,945,1596
10.721554970760234,956,1597
10.738229239766081,977,1597
10.75490350877193,1005,1597
10.771577777777777,1022,1596
10.788252046783626,1043,1596
10.804926315789473,1065,1592
10.821600584795322,1077,1592
10.838274853801169,1086,1592
10.854949122807017,1103,1588
10.871623391812864,1117,1586
10.888297660818713,1124,1586
10.90497192982456,1134,1582
10.921646198830409,1140,1584
10.938320467836256,1140,1583
10.954994736842105,1157,1579
10.971669005847954,1157,1580
10.9883432748538,1157,1580
11.00501754385965,1161,1582
11.021691812865496,1160,1585
11.038366081871345,1160,1585
11.055040350877192,1157,1593
11.071714619883041,1150,1585
11.088388888888888,1140,1586
11.105063157894737,1128,1590
11.121737426900584,1119,1593
11.138411695906433,1104,1596
11.15508596491228,1092,1600
11.171760233918128,1074,1603
11.188434502923975,1058,1604
11.205108771929824,1040,1606
11.221783040935673,1020,1607
11.23845730994152,1002,1608
11.255131578947369,983,1608
11.271805847953216,966,1609
11.288480116959065,947,1611
11.305154385964912,920,1610
11.32182865497076,899,1609
11.338502923976607,885,1608
11.355177192982456,867,1608
11.371851461988303,852,1604
11.388525730994152,836,1602
11.405199999999999,824,1599
11.421874269005848,814,1596
11.438548538011695,800,1594
11.455222807017543,794,1591
11.47189707602339,782,1589
11.48857134502924,774,1588
11.505245614035088,770,1586
11.521919883040935,765,1586
11.538594152046784,764,1585
11.55526842105263,762,1584
11.57194269005848,762,1584
11.588616959064327,762,1584
11.605291228070175,767,1586
11.621965497076022,770,1587
11.638639766081871,778,1588
11.655314035087718,784,1590
11.671988304093567,794,1590
11.688662573099414,803,1592
11.705336842105263,817,1594
11.72201111111111,829,1596
11.738685380116959,842,1597
11.755359649122807,858,1601
11.772033918128654,876,1605
11.788708187134503,889,1606
11.80538245614035,903,1625
11.822056725146199,911,1626
11.838730994152046,927,1610
11.855405263157895,968,1609
11.872079532163742,983,1623
11.88875380116959,1003,1609
11.905428070175438,1021,1609
11.922102339181286,1033,1607
11.938776608187133,1058,1614
11.955450877192982,1068,1604
11.97212514619883,1077,1599
11.988799415204678,1096,1607
12.005473684210525,1106,1597
12.022147953216374,1115,1599
12.038822222222223,1121,1594
12.05549649122807,1132,1600
12.072170760233918,1137,1603
12.088845029239765,1143,1595
12.105519298245614,1151,1605
12.122193567251461,1151,1606
12.13886783625731,1152,1607
12.155542105263157,1151,1608
12.172216374269006,1150,1604
12.188890643274853,1143,1591
12.205564912280702,1135,1592
12.222239181286549,1128,1594
12.238913450292397,1122,1596
12.255587719298244,1110,1595
12.272261988304093,1097,1598
12.288936257309942,1086,1604
12.305610526315789,1071,1604
12.322284795321638,1057,1606
12.338959064327485,1042,1606
12.355633333333333,1026,1606
12.37230760233918,1010,1608
12.38898187134503,992,1608
12.405656140350876,974,1607
12.422330409356725,957,1608
12.439004678362572,940,1607
12.45567894736842,925,1605
12.472353216374268,909,1603
12.489027485380117,894,1602
12.505701754385964,881,1599
12.522376023391812,869,1596
12.53905029239766,855,1597
12.555724561403508,844,1592
12.572398830409357,835,1590
12.589073099415204,829,1588
12.605747368421053,822,1585
12.6224216374269,818,1586
12.639095906432749,815,1584
12.655770175438596,814,1584
12.672444444444444,814,1583
12.689118713450291,814,1582
12.70579298245614,816,1583
12.722467251461987,818,1584
12.739141520467836,824,1585
12.755815789473683,829,1587
12.772490058479532,836,1588
12.789164327485379,843,1589
12.805838596491228,851,1591
12.822512865497076,866,1594
12.839187134502923,876,1597
12.855861403508772,890,1597
12.87253567251462,905,1602
12.889209941520468,915,1604
12.905884210526315,934,1606
12.922558479532164,954,1607
12.93923274853801,967,1607
12.95590701754386,989,1610
12.972581286549707,1009,1607
12.989255555555555,1023,1608
13.005929824561402,1042,1608
13.022604093567251,1060,1624
13.039278362573098,1077,1630
13.055952631578947,1092,1606
13.072626900584794,1103,1605
13.089301169590643,1112,1604
13.105975438596492,1125,1601
13.122649707602339,1138,1599
13.139323976608187,1148,1602
13.155998245614034,1152,1598
13.172672514619883,1162,1594
13.18934678362573,1166,1595
13.206021052631579,1165,1593
13.222695321637426,1168,1593
13.239369590643275,1175,1592
13.256043859649122,1176,1592
13.27271812865497,1174,1591
13.289392397660817,1173,1591
13.306066666666666,1169,1592
13.322740935672513,1167,1593
13.339415204678362,1163,1595
13.35608947368421,1154,1598
13.372763742690058,1146,1600
13.389438011695907,1134,1601
13.406112280701754,1118,1603
13.422786549707602,1105,1603
13.43946081871345,1090,1606
13.456135087719298,1075,1605
13.472809356725145,1061,1606
13.489483625730994,1046,1605
13.506157894736841,1029,1606
13.52283216374269,1010,1604
13.539506432748537,991,1605
13.556180701754386,975,1603
13.572854970760233,959,1601
13.589529239766081,946,1600
13.606203508771928,932,1598
13.622877777777777,918,1595
13.639552046783626,908,1593
13.656226315789473,896,1591
13.672900584795322,879,1588
13.689574853801169,867,1585
13.706249122807018,860,1585
13.722923391812865,851,1582
13.739597660818713,843,1580
13.75627192982456,840,1580
13.77294619883041,837,1579
13.789620467836256,835,1579
13.806294736842105,835,1580
13.822969005847952,835,1580
13.8396432748538,836,1580
13.856317543859648,837,1581
13.872991812865497,841,1583
13.889666081871345,844,1583
13.906340350877192,847,1585
13.923014619883041,854,1586
13.939688888888888,867,1590
13.956363157894737,871,1591
13.973037426900584,887,1592
13.989711695906433,902,1599
14.00638596491228,908,1598
14.023060233918129,927,1601
14.039734502923976,945,1604
14.056408771929824,957,1604
14.073083040935671,973,1605
14.08975730994152,980,1606
14.106431578947367,997,1604
14.123105847953216,1018,1606
14.139780116959063,1027,1604
14.156454385964912,1038,1618
14.17312865497076,1052,1605
14.189802923976607,1065,1603
14.206477192982456,1075,1617
14.223151461988303,1077,1616
14.239825730994152,1081,1615
14.256499999999999,1083,1606
14.273174269005848,1084,1607
14.289848538011695,1086,1604
14.306522807017544,1088,1604
14.32319707602339,1091,1605
14.33987134502924,1096,1614
14.356545614035086,1096,1606
14.373219883040935,1095,1603
14.389894152046782,1096,1603
14.406568421052631,1096,1601
14.42324269005848,1096,1599
14.439916959064327,1096,1598
14.456591228070176,1097,1609
14.473265497076023,1095,1601
14.489939766081871,1095,1613
14.506614035087718,1088,1605
14.523288304093567,1076,1606
14.539962573099414,1065,1607
14.556636842105263,1053,1607
14.57331111111111,1040,1607
14.589985380116959,1028,1608
14.606659649122806,1014,1606
14.623333918128655,999,1606
14.640008187134502,983,1608
14.65668245614035,968,1606
14.673356725146197,955,1605
14.690030994152046,941,1603
14.706705263157895,928,1602
14.723379532163742,919,1602
14.74005380116959,906,1601
14.756728070175438,895,1598
14.773402339181287,888,1596
14.790076608187134,878,1596
14.806750877192982,872,1593
14.82342514619883,868,1592
14.840099415204678,861,1591
14.856773684210525,859,1590
14.873447953216374,856,1590
14.890122222222221,853,1587
14.90679649122807,853,1587
14.923470760233917,853,1587
14.940145029239766,853,1587
14.956819298245614,855,1589
14.973493567251461,858,1589
14.99016783625731,863,1590
15.006842105263157,868,1591
15.023516374269006,874,1594
15.040190643274853,880,1596
15.056864912280702,896,1595
15.073539181286549,906,1597
15.090213450292397,913,1598
15.106887719298244,935,1600
15.123561988304093,946,1613
15.14023625730994,963,1603
15.156910526315789,978,1616
15.173584795321636,989,1602
15.190259064327485,1002,1601
15.206933333333332,1005,1601
15.22360760233918,1040,1600
15.24028187134503,1057,1601
15.256956140350876,1064,1600
15.273630409356725,1087,1600
15.290304678362572,1094,1598
15.306978947368421,1112,1597
15.323653216374268,1123,1591
15.340327485380117,1126,1594
15.357001754385964,1139,1591
15.373676023391813,1144,1604
15.39035029239766,1151,1587
15.407024561403508,1161,1586
15.423698830409355,1160,1588
15.440373099415204,1167,1585
15.457047368421051,1167,1585
15.4737216374269,1163,1584
15.490395906432749,1163,1586
15.507070175438596,1157,1585
15.523744444444445,1154,1585
15.540418713450292,1149,1586
15.55709298245614,1140,1586
15.573767251461987,1136,1588
15.590441520467836,1126,1591
15.607115789473683,1117,1591
15.623790058479532,1107,1591
15.640464327485379,1094,1591
15.657138596491228,1084,1592
15.673812865497075,1069,1593
15.690487134502924,1058,1593
15.70716140350877,1043,1593
15.72383567251462,1028,1593
15.740509941520466,1015,1593
15.757184210526315,998,1593
15.773858479532164,983,1593
15.790532748538011,969,1592
15.80720701754386,953,1591
15.823881286549707,941,1588
15.840555555555556,930,1588
15.857229824561403,917,1586
15.873904093567251,910,1584
15.890578362573098,898,1582
15.907252631578947,890,1580
15.923926900584794,883,1580
15.940601169590643,873,1580
15.95727543859649,867,1579
15.973949707602339,861,1577
15.990623976608186,857,1576
16.007298245614034,854,1575
16.02397251461988,853,1576
16.040646783625732,853,1575
16.05732105263158,852,1577
16.073995321637426,852,1578
16.090669590643273,853,1578
16.107343859649124,854,1580
16.12401812865497,857,1581
16.140692397660818,867,1584
16.157366666666665,874,1585
16.174040935672515,876,1604
16.190715204678362,893,1589
16.20738947368421,901,1592
16.224063742690056,912,1593
16.240738011695907,929,1595
16.257412280701754,938,1616
16.2740865497076,947,1597
16.29076081871345,959,1597
16.3074350877193,964,1612
16.324109356725145,978,1596
16.340783625730992,990,1595
16.357457894736843,1016,1595
16.37413216374269,1048,1594
16.390806432748537,1054,1593
16.407480701754384,1062,1592
16.424154970760235,1068,1590
16.44082923976608,1078,1591
16.45750350877193,1091,1593
16.474177777777776,1094,1594
16.490852046783626,1102,1591
16.507526315789473,1108,1603
16.52420058479532,1110,1606
16.540874853801167,1114,1609
16.557549122807018,1111,1604
16.574223391812865,1112,1606
16.59089766081871,1109,1605
16.607571929824562,1108,1605
16.62424619883041,1104,1590
16.640920467836256,1102,1594
16.657594736842103,1098,1591
16.674269005847954,1092,1592
16.6909432748538,1085,1597
16.707617543859648,1078,1597
16.724291812865495,1070,1598
16.740966081871345,1061,1600
16.757640350877193,1052,1600
16.77431461988304,1042,1603
16.790988888888887,1030,1604
16.807663157894737,1019,1604
16.824337426900584,1010,1604
16.84101169590643,994,1603
16.85768596491228,980,1602
16.87436023391813,969,1602
16.891034502923976,953,1603
16.907708771929823,944,1602
16.924383040935673,931,1601
16.94105730994152,922,1600
16.957731578947367,916,1600
16.974405847953214,903,1600
16.991080116959065,901,1599
17.007754385964912,895,1597
17.02442865497076,892,1595
17.041102923976606,889,1594
17.057777192982456,885,1592
17.074451461988303,885,1592
17.09112573099415,883,1592
17.1078,853,1588
17.124474269005848,850,1588
17.141148538011695,852,1588
17.157822807017542,850,1588
17.174497076023393,854,1590
17.19117134502924,853,1589
17.207845614035087,858,1590
17.224519883040934,863,1590
17.241194152046784,872,1590
17.25786842105263,879,1591
17.274542690058478,889,1593
17.291216959064325,899,1598
17.307891228070176,903,1597
17.324565497076023,919,1599
17.34123976608187,929,1599
17.35791403508772,940,1601
